epoch,batch,train_loss,train_accuracy,train_precision,train_recall,train_f1-score
1,1,4.382545,0.0,0.0,0.0,0.0
1,2,4.3075523,0.0625,0.013309134906231094,0.05172413793103448,0.020525451559934318
1,3,4.66205,0.03125,0.004032258064516129,0.03225806451612903,0.007168458781362007
1,4,4.658831,0.03125,0.03125,0.03125,0.03125
1,5,4.517823,0.0,0.0,0.0,0.0
1,6,4.469682,0.125,0.061827956989247305,0.0967741935483871,0.07258064516129033
1,7,4.6337385,0.03125,0.016666666666666666,0.03333333333333333,0.02222222222222222
1,8,4.615318,0.0,0.0,0.0,0.0
1,9,4.4451447,0.0,0.0,0.0,0.0
1,10,4.3798466,0.0625,0.031531531531531536,0.05405405405405406,0.03474903474903475
1,11,4.4759374,0.0,0.0,0.0,0.0
1,12,4.4362807,0.0,0.0,0.0,0.0
1,13,4.3383512,0.03125,0.027777777777777776,0.027777777777777776,0.027777777777777776
1,14,4.268385,0.0,0.0,0.0,0.0
1,15,4.2589545,0.03125,0.015625,0.015625,0.015625
1,16,4.584983,0.03125,0.030303030303030304,0.015151515151515152,0.0202020202020202
1,17,3.9255574,0.0625,0.037037037037037035,0.05555555555555555,0.041666666666666664
1,18,3.937403,0.0,0.0,0.0,0.0
1,19,4.096768,0.03125,0.006944444444444444,0.027777777777777776,0.011111111111111112
1,20,4.1895456,0.03125,0.02857142857142857,0.02857142857142857,0.02857142857142857
1,21,4.344062,0.03125,0.027777777777777776,0.009259259259259259,0.013888888888888888
1,22,4.3479853,0.09375,0.06428571428571428,0.08571428571428572,0.06857142857142857
1,23,4.152339,0.03125,0.01075268817204301,0.03225806451612903,0.016129032258064516
1,24,4.130952,0.0625,0.045454545454545456,0.045454545454545456,0.045454545454545456
1,25,4.4019184,0.03125,0.029411764705882353,0.029411764705882353,0.029411764705882353
1,26,4.226677,0.09375,0.05555555555555555,0.05555555555555555,0.05555555555555555
1,27,3.9934843,0.0625,0.010606060606060605,0.06060606060606061,0.017630853994490357
1,28,4.038761,0.03125,0.0021645021645021645,0.030303030303030304,0.00404040404040404
1,29,4.1227717,0.09375,0.04820936639118457,0.05555555555555555,0.03737373737373738
1,30,4.000439,0.09375,0.057291666666666664,0.05555555555555555,0.04030501089324619
1,31,3.8877218,0.09375,0.08064516129032258,0.08064516129032258,0.07526881720430106
1,32,3.9795275,0.09375,0.09375,0.0625,0.07291666666666666
1,33,3.8711462,0.09375,0.02903225806451613,0.04838709677419355,0.034562211981566816
1,34,3.910247,0.0625,0.036458333333333336,0.046875,0.0390625
1,35,4.046811,0.125,0.08052884615384615,0.125,0.08779761904761904
1,36,3.8573616,0.125,0.05669599217986314,0.0967741935483871,0.06344086021505377
1,37,3.657217,0.03125,0.016129032258064516,0.03225806451612903,0.02150537634408602
1,38,3.8698096,0.0625,0.06451612903225806,0.04838709677419355,0.05376344086021505
1,39,4.10216,0.09375,0.0703125,0.09375,0.075
1,40,3.9019516,0.09375,0.0509031198686371,0.08045977011494253,0.05459770114942528
1,41,3.962769,0.0625,0.03809523809523809,0.05714285714285714,0.04285714285714286
1,42,3.8305757,0.0625,0.00980392156862745,0.058823529411764705,0.01680672268907563
1,43,3.6179516,0.1875,0.10783410138248849,0.14516129032258066,0.11469534050179213
1,44,3.8868525,0.125,0.06451612903225806,0.11290322580645161,0.07741935483870968
1,45,3.6788695,0.03125,0.017241379310344827,0.034482758620689655,0.022988505747126436
1,46,3.800785,0.125,0.08166666666666668,0.13333333333333333,0.09111111111111111
1,47,3.5835981,0.125,0.07070707070707072,0.06060606060606061,0.06262626262626261
1,48,3.7496297,0.0625,0.01206140350877193,0.05263157894736842,0.019005847953216373
1,49,3.4634585,0.1875,0.07244897959183673,0.13333333333333333,0.08952380952380952
1,50,3.728784,0.15625,0.07362637362637363,0.14285714285714285,0.08979591836734692
1,51,3.7092137,0.125,0.07175925925925926,0.1111111111111111,0.07834757834757834
1,52,3.5534759,0.125,0.1164021164021164,0.12345679012345678,0.10185185185185185
1,53,3.7314105,0.03125,0.03571428571428571,0.011904761904761904,0.017857142857142856
1,54,3.7402678,0.09375,0.024193548387096774,0.0967741935483871,0.03568474536216472
1,55,3.7257087,0.09375,0.04971590909090909,0.057291666666666664,0.036458333333333336
1,56,3.4629796,0.15625,0.11284722222222222,0.11197916666666666,0.08645833333333333
1,57,3.495678,0.125,0.09696969696969697,0.08585858585858586,0.07575757575757576
1,58,3.522933,0.125,0.09722222222222222,0.1111111111111111,0.10185185185185185
1,59,3.4416294,0.21875,0.09000000000000001,0.15833333333333333,0.09920634920634921
1,60,3.672503,0.125,0.09444444444444446,0.09000000000000001,0.08
1,61,3.6650925,0.21875,0.17708333333333334,0.203125,0.18080357142857142
1,62,3.4881094,0.09375,0.07575757575757576,0.06666666666666667,0.0606060606060606
1,63,3.6419194,0.09375,0.043859649122807015,0.05263157894736842,0.04736842105263158
1,64,3.5321367,0.21875,0.16176470588235295,0.17647058823529413,0.16666666666666666
1,65,3.7799747,0.1875,0.10049019607843135,0.17647058823529413,0.1196078431372549
1,66,3.5588703,0.125,0.040540540540540536,0.08108108108108109,0.05315315315315316
1,67,3.638286,0.125,0.0784313725490196,0.11764705882352941,0.08823529411764706
1,68,3.156828,0.34375,0.2878787878787879,0.24242424242424243,0.24747474747474746
1,69,3.4717865,0.21875,0.12916666666666668,0.15,0.13541666666666666
1,70,3.4499881,0.15625,0.09259259259259259,0.08333333333333333,0.08518518518518518
1,71,3.5526237,0.125,0.054285714285714284,0.06666666666666665,0.0563265306122449
1,72,3.6160762,0.15625,0.08558558558558559,0.12162162162162163,0.0933075933075933
1,73,3.608773,0.1875,0.0945945945945946,0.13513513513513514,0.1027027027027027
1,74,3.5375814,0.15625,0.11403508771929827,0.13157894736842105,0.11842105263157894
1,75,3.4147716,0.15625,0.09635416666666666,0.09375,0.090625
1,76,3.363164,0.3125,0.2106060606060606,0.21717171717171715,0.19292929292929295
1,77,3.726428,0.1875,0.10392156862745097,0.17647058823529413,0.12254901960784315
1,78,3.4850686,0.1875,0.12037037037037036,0.1388888888888889,0.11574074074074073
1,79,3.3592727,0.25,0.18095238095238095,0.1238095238095238,0.13238095238095238
1,80,3.5700347,0.21875,0.14857142857142858,0.16666666666666669,0.14285714285714285
1,81,3.492344,0.1875,0.14035087719298248,0.14035087719298245,0.13157894736842105
1,82,3.3473897,0.28125,0.20270270270270271,0.22972972972972974,0.20720720720720723
1,83,3.2175822,0.28125,0.1875,0.16666666666666666,0.16999999999999998
1,84,3.226028,0.34375,0.23148148148148145,0.25,0.22685185185185183
1,85,3.376863,0.1875,0.09656084656084657,0.1527777777777778,0.10416666666666666
1,86,3.233006,0.1875,0.11875,0.15,0.12666666666666665
1,87,3.3535712,0.1875,0.15053763440860213,0.1774193548387097,0.14900153609831027
1,88,3.3242357,0.28125,0.18382352941176472,0.22058823529411764,0.18823529411764706
1,89,3.2981539,0.1875,0.14285714285714285,0.12857142857142856,0.1333333333333333
1,90,3.1396203,0.3125,0.19010416666666666,0.18229166666666666,0.16145833333333331
1,91,3.615015,0.09375,0.04504504504504504,0.08108108108108109,0.05405405405405406
1,92,3.064105,0.25,0.1349206349206349,0.16666666666666666,0.1388888888888889
