val_loss,val_accuracy,val_precision,val_recall,val_f1-score
2.366866111755371,0.41924398625429554,0.5210455195048358,0.42835820895522386,0.41034699131714053
1.6624622344970703,0.5876288659793815,0.6586768538261074,0.5955223880597015,0.5770663830365322
1.5108402967453003,0.6288659793814433,0.6179282160625443,0.630597014925373,0.5993635717516314
1.452768325805664,0.6323024054982818,0.6658137882018479,0.6417910447761193,0.6129773211862765
1.4523576498031616,0.6632302405498282,0.6746968620102947,0.6671641791044776,0.6472184117706505
1.3349692821502686,0.6666666666666666,0.7116560056858564,0.6716417910447762,0.6656155618842186
1.2627618312835693,0.6941580756013745,0.6860163468372423,0.6985074626865672,0.6754455329082193
1.3019051551818848,0.6563573883161512,0.6734008528784647,0.6664179104477613,0.6495174808607644
1.2669471502304077,0.6357388316151202,0.6693615257048092,0.6440298507462686,0.6329344784568666
1.2998343706130981,0.6597938144329897,0.6987917555081733,0.667910447761194,0.6601932064618632
1.217966079711914,0.6632302405498282,0.6898720682302771,0.6694029850746268,0.6569640972626047
1.2302491664886475,0.6632302405498282,0.683457711442786,0.6694029850746268,0.6541383989145182
1.2830508947372437,0.6666666666666666,0.6846778014688463,0.6753731343283582,0.6591167538928732
1.2411096096038818,0.6529209621993127,0.6842217484008527,0.658955223880597,0.6498979461666027
1.2427057027816772,0.6701030927835051,0.699271499644634,0.6776119402985076,0.6674856652468592
1.1933643817901611,0.6666666666666666,0.6670575692963752,0.6723880597014924,0.6548168249660786
1.2128149271011353,0.6735395189003437,0.6858564321250888,0.6805970149253732,0.6648704529301545
1.2103192806243896,0.6701030927835051,0.6856550580431177,0.6783582089552238,0.6607525144838577
1.1737011671066284,0.6701030927835051,0.6933901918976545,0.676865671641791,0.6677009557606571
1.193989634513855,0.6666666666666666,0.6998045486851456,0.673134328358209,0.6649781396050053
1.1877673864364624,0.6769759450171822,0.7062899786780384,0.6843283582089552,0.6752449871852857
1.1933362483978271,0.6701030927835051,0.6848614072494669,0.676865671641791,0.6634942172255605
1.1938616037368774,0.6701030927835051,0.6898898365316275,0.6776119402985075,0.6637877048324808
1.2002458572387695,0.6563573883161512,0.6680703624733475,0.6619402985074627,0.649974403705747
1.1783455610275269,0.6838487972508591,0.69454513148543,0.6902985074626866,0.6750129638189338
1.1782786846160889,0.6701030927835051,0.6935678749111586,0.6776119402985075,0.6693041618414751
1.1828488111495972,0.6666666666666666,0.6916133617626155,0.673134328358209,0.6621034024019099
1.1814908981323242,0.6735395189003437,0.7021321961620469,0.682089552238806,0.6716600977795008
1.1896501779556274,0.6804123711340206,0.7059701492537312,0.685820895522388,0.676431694342142
1.1819496154785156,0.6632302405498282,0.6966240227434256,0.6708955223880596,0.6623107406689496
