epoch,batch,train_loss,train_accuracy,train_precision,train_recall,train_f1-score
1,1,3.2644687,0.09375,0.006696428571428571,0.07142857142857142,0.012244897959183673
1,2,3.0666695,0.0,0.0,0.0,0.0
1,3,2.8032858,0.0625,0.010588235294117647,0.05,0.016541353383458645
1,4,2.8962734,0.03125,0.005494505494505495,0.017857142857142856,0.008403361344537815
1,5,2.8054738,0.125,0.051515151515151514,0.07222222222222222,0.05333333333333334
1,6,2.6838677,0.125,0.04666666666666666,0.1111111111111111,0.06481481481481481
1,7,2.705762,0.03125,0.023809523809523808,0.017857142857142856,0.02040816326530612
1,8,2.5791926,0.125,0.047619047619047616,0.05952380952380952,0.051587301587301584
1,9,2.750283,0.125,0.06114718614718615,0.11805555555555554,0.07724867724867725
1,10,2.7406282,0.09375,0.023351648351648352,0.14285714285714285,0.03877551020408164
1,11,2.8535504,0.15625,0.12164502164502164,0.18222222222222223,0.12666666666666665
1,12,2.4945745,0.09375,0.02976190476190476,0.06190476190476191,0.040149393090569564
1,13,2.5104027,0.15625,0.10119047619047618,0.20238095238095236,0.13231292517006804
1,14,2.5234723,0.15625,0.11666666666666667,0.13888888888888887,0.12333333333333334
1,15,2.2888427,0.28125,0.21190476190476187,0.2261904761904762,0.18333333333333332
1,16,2.4695413,0.21875,0.17777777777777776,0.22222222222222224,0.16349206349206347
1,17,2.3927875,0.25,0.21777777777777776,0.3777777777777777,0.23666666666666666
1,18,2.2673805,0.25,0.13888888888888887,0.12777777777777777,0.11794871794871796
1,19,2.2780404,0.375,0.3533333333333334,0.3044444444444444,0.28174603174603174
1,20,2.1988919,0.3125,0.22108843537414966,0.25595238095238093,0.2104978354978355
1,21,2.2446504,0.34375,0.3055555555555555,0.32222222222222224,0.28888888888888886
1,22,2.3897347,0.28125,0.22666666666666666,0.24666666666666667,0.20232804232804233
1,23,2.3909109,0.3125,0.3679487179487179,0.3076923076923077,0.29267399267399263
1,24,1.9850167,0.46875,0.37499999999999994,0.4761904761904762,0.39183673469387753
1,25,2.0003211,0.5,0.4211111111111111,0.3777777777777778,0.36698412698412697
1,26,2.2018826,0.375,0.3011111111111111,0.3619047619047619,0.28334776334776335
1,27,2.2609158,0.34375,0.3555555555555555,0.36666666666666664,0.31396825396825395
1,28,1.9726884,0.53125,0.432967032967033,0.4846153846153846,0.4153846153846154
1,29,1.8997985,0.53125,0.5679487179487179,0.6025641025641025,0.5114774114774115
1,30,2.051449,0.34375,0.2858843537414966,0.42261904761904756,0.2971655328798186
1,31,1.8522941,0.5,0.5892857142857143,0.45833333333333337,0.4421768707482993
1,32,1.8678342,0.5,0.46726190476190477,0.5357142857142857,0.45566893424036287
1,33,1.9159867,0.375,0.3325396825396825,0.36666666666666664,0.3243578643578644
1,34,1.8723,0.59375,0.6,0.5366666666666666,0.495925925925926
1,35,1.8347259,0.5,0.4277777777777778,0.4444444444444445,0.4196825396825397
1,36,1.8120644,0.65625,0.5288888888888889,0.6266666666666667,0.5251322751322751
1,37,1.9088345,0.375,0.47619047619047616,0.4166666666666667,0.3477777777777778
1,38,1.8166986,0.53125,0.5256410256410257,0.5192307692307693,0.4736263736263737
1,39,1.6094711,0.71875,0.6344444444444444,0.6722222222222222,0.6287301587301587
1,40,1.7015495,0.59375,0.55,0.6177777777777779,0.5322222222222222
1,41,1.5637115,0.65625,0.7179487179487178,0.5705128205128205,0.5857142857142856
1,42,1.6646812,0.53125,0.4775510204081633,0.5190476190476191,0.4553854875283446
1,43,1.7641017,0.40625,0.36000000000000004,0.38888888888888895,0.33174603174603173
1,44,1.7541771,0.40625,0.38333333333333336,0.3266666666666667,0.3326984126984127
1,45,1.7300026,0.5625,0.6011904761904762,0.511904761904762,0.5095238095238096
1,46,1.5563012,0.6875,0.6505555555555556,0.6777777777777778,0.6305413105413106
1,47,1.5677274,0.6071428571428571,0.4410256410256411,0.48846153846153845,0.4355311355311355
2,48,1.5989175,0.59375,0.6888888888888888,0.5722222222222222,0.5561904761904761
2,49,1.5527688,0.625,0.4551282051282052,0.47435897435897434,0.4549450549450549
2,50,1.5466589,0.5625,0.4277777777777778,0.5055555555555555,0.4084126984126984
2,51,1.7377466,0.40625,0.326530612244898,0.43571428571428567,0.32261904761904764
2,52,1.4968996,0.59375,0.5433333333333333,0.6044444444444445,0.5411111111111111
2,53,1.6646796,0.5625,0.42444444444444435,0.5833333333333334,0.4677777777777778
2,54,1.4105535,0.65625,0.6097222222222222,0.6124999999999999,0.565079365079365
2,55,1.4342213,0.65625,0.5664965986394558,0.4642857142857143,0.48696145124716556
2,56,1.7162527,0.4375,0.39166666666666666,0.4083333333333333,0.33384353741496603
2,57,1.5683484,0.625,0.5666666666666667,0.5222222222222223,0.5057142857142857
2,58,1.4607323,0.5625,0.5333333333333333,0.6,0.508888888888889
2,59,1.304948,0.65625,0.5711111111111111,0.5644444444444443,0.5344444444444444
2,60,1.3482383,0.71875,0.65,0.6888888888888888,0.6326984126984126
2,61,1.4859076,0.625,0.6523809523809524,0.6547619047619049,0.5869047619047619
2,62,1.5870248,0.625,0.5666666666666667,0.5377777777777778,0.4817460317460318
2,63,1.4785671,0.6875,0.6833333333333333,0.6277777777777779,0.6238095238095238
2,64,1.2135699,0.75,0.7066666666666667,0.7333333333333333,0.6747619047619048
2,65,1.257086,0.75,0.7266666666666666,0.7277777777777777,0.6977777777777778
2,66,1.3015809,0.625,0.5222222222222223,0.5611111111111112,0.5184126984126984
2,67,1.216916,0.75,0.7440476190476192,0.7261904761904763,0.7074829931972789
2,68,1.4880048,0.5625,0.5085034013605442,0.5261904761904762,0.468140589569161
2,69,1.2486172,0.8125,0.8095238095238094,0.8047619047619047,0.7726190476190478
2,70,1.1754403,0.84375,0.7857142857142857,0.8333333333333334,0.7816017316017315
2,71,1.2682959,0.59375,0.5388888888888889,0.5222222222222223,0.4983838383838384
2,72,1.319883,0.625,0.6458333333333334,0.5916666666666667,0.5845238095238096
2,73,1.2326639,0.71875,0.772108843537415,0.7142857142857143,0.6892857142857143
2,74,1.3353825,0.65625,0.6066666666666667,0.7222222222222221,0.6287301587301588
2,75,1.501248,0.5625,0.5243589743589744,0.46794871794871795,0.4734432234432235
2,76,1.1880956,0.71875,0.7051282051282052,0.7307692307692307,0.6758241758241759
2,77,1.1393622,0.71875,0.5333333333333333,0.5650793650793651,0.5339285714285714
2,78,1.2189289,0.8125,0.7711111111111111,0.7833333333333333,0.7517460317460317
2,79,1.0473541,0.78125,0.7833333333333332,0.8,0.754920634920635
2,80,1.3871156,0.59375,0.6154761904761905,0.5654761904761905,0.5360544217687074
2,81,1.5583237,0.40625,0.44814814814814813,0.31444444444444447,0.3186868686868687
2,82,1.1858523,0.6875,0.6658163265306122,0.613095238095238,0.6090909090909091
2,83,1.254206,0.71875,0.7959183673469389,0.7619047619047619,0.7373015873015873
2,84,1.3168344,0.71875,0.6119047619047618,0.673469387755102,0.5962275819418676
