epoch,batch,train_loss,train_accuracy,train_precision,train_recall,train_f1-score
1,1,2.8220632,0.03125,0.01111111111111111,0.06666666666666667,0.019047619047619046
1,2,2.7467427,0.1875,0.10857142857142857,0.15555555555555556,0.09555555555555556
1,3,2.7369223,0.03125,0.0037037037037037034,0.03333333333333333,0.006666666666666667
1,4,2.8178082,0.0625,0.15384615384615385,0.10256410256410256,0.11538461538461539
1,5,2.7008252,0.0625,0.021428571428571432,0.10714285714285714,0.03571428571428571
1,6,2.726947,0.0625,0.07619047619047618,0.08888888888888888,0.05
1,7,2.8438485,0.125,0.070578231292517,0.1488095238095238,0.07896825396825398
1,8,2.4960206,0.21875,0.21258503401360546,0.16547619047619047,0.15216450216450217
1,9,2.5886889,0.1875,0.14523809523809522,0.2619047619047619,0.17460317460317462
1,10,2.5321066,0.15625,0.23846153846153847,0.12179487179487179,0.13747534516765286
1,11,2.2854223,0.15625,0.10357142857142856,0.14285714285714285,0.08492063492063492
1,12,2.4523628,0.09375,0.10444444444444444,0.12222222222222222,0.075
1,13,2.550179,0.21875,0.1142857142857143,0.16666666666666666,0.13293650793650794
1,14,2.2698028,0.375,0.2387301587301587,0.2611111111111111,0.2209139009139009
1,15,2.3836184,0.28125,0.14880952380952378,0.20833333333333331,0.1717687074829932
1,16,2.318616,0.3125,0.2984126984126984,0.3,0.23994708994708994
1,17,2.3075242,0.21875,0.2,0.18888888888888886,0.19333333333333333
1,18,2.201335,0.28125,0.1619047619047619,0.25,0.17397959183673467
1,19,2.1185267,0.34375,0.37888888888888894,0.4388888888888889,0.34571428571428575
1,20,2.3651385,0.21875,0.16666666666666666,0.16071428571428573,0.15850340136054422
1,21,2.2518792,0.28125,0.23,0.2555555555555556,0.20476190476190476
1,22,2.1422255,0.4375,0.31111111111111106,0.4944444444444444,0.3526984126984127
1,23,1.9166456,0.4375,0.41111111111111115,0.40178571428571425,0.3961233211233211
1,24,1.9312124,0.5,0.47000000000000003,0.4722222222222222,0.41333333333333333
1,25,1.955043,0.46875,0.369047619047619,0.4404761904761904,0.369047619047619
1,26,1.8887476,0.5,0.4107142857142857,0.325,0.345995670995671
1,27,1.8204498,0.53125,0.5023809523809524,0.6083333333333333,0.5112244897959184
1,28,1.872807,0.5,0.5267857142857143,0.4345238095238095,0.44761904761904764
1,29,1.6894956,0.5625,0.4571428571428572,0.494047619047619,0.44812925170068024
1,30,1.9660652,0.53125,0.5277777777777778,0.46111111111111114,0.446984126984127
1,31,1.9083282,0.46875,0.42999999999999994,0.5817460317460318,0.42111111111111116
1,32,1.8971351,0.40625,0.35396825396825393,0.3444444444444444,0.30587301587301585
1,33,1.8477235,0.5,0.4577777777777778,0.43,0.3985714285714285
1,34,1.8051465,0.53125,0.4777777777777778,0.5622222222222223,0.4893650793650794
1,35,1.6632875,0.53125,0.45999999999999996,0.55,0.466031746031746
1,36,1.8232394,0.5,0.358974358974359,0.45641025641025645,0.37521367521367527
1,37,1.9324027,0.3125,0.2788461538461538,0.4560439560439561,0.27496947496947494
1,38,1.7704706,0.375,0.2777777777777778,0.4,0.27190476190476187
1,39,1.8371681,0.53125,0.5261904761904762,0.4892857142857143,0.4702380952380953
1,40,1.6024256,0.53125,0.4404761904761905,0.4214285714285714,0.3908163265306122
1,41,1.4866492,0.625,0.4955555555555555,0.5666666666666667,0.5137806637806638
1,42,1.6094939,0.53125,0.4222222222222222,0.5222222222222223,0.4361904761904762
1,43,1.7257032,0.5,0.5066666666666666,0.5333333333333333,0.4355555555555556
1,44,1.8449969,0.34375,0.4277777777777778,0.40222222222222215,0.3525396825396826
1,45,1.7415054,0.5,0.5133333333333333,0.5233333333333333,0.4544444444444445
1,46,1.6757001,0.53125,0.46222222222222226,0.4388888888888889,0.40650793650793654
1,47,1.8122581,0.42857142857142855,0.6191919191919192,0.5712121212121212,0.4585858585858586
2,48,1.4989384,0.65625,0.5565476190476191,0.5571428571428572,0.5098770277341705
2,49,1.6487479,0.5625,0.49444444444444446,0.55,0.4882539682539683
2,50,1.4507611,0.625,0.6923076923076923,0.6487179487179487,0.6333333333333333
2,51,1.46651,0.625,0.6261904761904761,0.642857142857143,0.5802721088435374
2,52,1.5226206,0.5625,0.5523809523809524,0.5008503401360545,0.4719542362399506
2,53,1.2581619,0.78125,0.7166666666666667,0.7444444444444444,0.7003174603174604
2,54,1.3270117,0.6875,0.6538461538461539,0.5641025641025641,0.5724941724941724
2,55,1.4525942,0.59375,0.5622222222222223,0.5277777777777778,0.5133333333333333
2,56,1.3664491,0.65625,0.66,0.6055555555555555,0.6006349206349206
2,57,1.4788547,0.6875,0.6033333333333334,0.6,0.5493650793650794
2,58,1.4209689,0.6875,0.6916666666666665,0.6166666666666666,0.5980158730158731
2,59,1.5416346,0.46875,0.46071428571428574,0.5220238095238094,0.4401515151515151
2,60,1.2931399,0.71875,0.6964285714285713,0.7857142857142857,0.6965986394557824
2,61,1.366585,0.6875,0.7321428571428571,0.7345238095238094,0.7054988662131517
2,62,1.4542581,0.5625,0.5555555555555555,0.5888888888888889,0.5146031746031745
2,63,1.275096,0.6875,0.6285714285714287,0.6380952380952382,0.5937641723356009
2,64,1.2837029,0.65625,0.6547619047619048,0.6107142857142858,0.5985260770975057
2,65,1.3653076,0.6875,0.65,0.6238095238095239,0.5768707482993197
2,66,1.2012327,0.6875,0.6844444444444444,0.6333333333333333,0.6077777777777776
2,67,1.1710972,0.65625,0.63,0.611111111111111,0.5789417989417989
2,68,1.2570722,0.71875,0.6666666666666666,0.6888888888888888,0.6387012987012987
2,69,1.4181688,0.5,0.47210884353741495,0.419047619047619,0.40153061224489794
2,70,1.2309527,0.71875,0.6976190476190476,0.6964285714285714,0.6624149659863946
2,71,1.3723266,0.65625,0.6547619047619049,0.6238095238095239,0.6221088435374149
2,72,1.1882329,0.65625,0.65,0.6904761904761905,0.6119047619047618
2,73,1.2842795,0.625,0.5166666666666667,0.5866666666666667,0.5173544973544973
2,74,1.0761145,0.78125,0.75,0.7999999999999999,0.7215873015873016
2,75,1.2142601,0.6875,0.6333333333333333,0.6777777777777778,0.6088888888888888
2,76,1.2601899,0.75,0.6677777777777777,0.581111111111111,0.591957671957672
2,77,1.0988054,0.71875,0.65,0.6677777777777777,0.6204761904761905
2,78,1.3473048,0.65625,0.6666666666666666,0.7333333333333333,0.6088888888888888
2,79,1.2549901,0.65625,0.6633333333333333,0.6966666666666667,0.598941798941799
2,80,1.2073221,0.6875,0.711111111111111,0.6666666666666666,0.6622222222222222
2,81,1.2199444,0.65625,0.6611111111111111,0.6222222222222222,0.5833333333333334
2,82,1.1066979,0.78125,0.7678571428571427,0.8214285714285713,0.7615646258503403
2,83,1.069881,0.65625,0.6277777777777778,0.6166666666666667,0.6125396825396826
2,84,1.151124,0.71875,0.6642857142857144,0.6845238095238094,0.6580498866213151
2,85,1.073811,0.84375,0.7916666666666666,0.7152777777777777,0.7464285714285714
2,86,0.9449336,0.78125,0.711111111111111,0.8,0.7265079365079364
2,87,1.3233536,0.46875,0.5444444444444445,0.48333333333333334,0.49301587301587296
2,88,0.83746415,0.875,0.9038461538461539,0.917948717948718,0.8774725274725276
2,89,0.94262016,0.78125,0.7988888888888889,0.8111111111111111,0.7641269841269842
2,90,1.0152063,0.71875,0.6777777777777777,0.708888888888889,0.6592592592592593
2,91,1.1813364,0.6875,0.6785714285714286,0.5880952380952381,0.6027210884353742
2,92,1.057226,0.6875,0.7261904761904762,0.6904761904761906,0.66156462585034
2,93,1.2430683,0.71875,0.7,0.7485714285714286,0.6751515151515152
2,94,1.1137936,0.7142857142857143,0.6538461538461539,0.576923076923077,0.5801864801864801
3,95,1.2417582,0.65625,0.6743589743589743,0.5824175824175823,0.5755411255411256
