val_loss,val_accuracy,val_precision,val_recall,val_f1-score
1.369533896446228,0.6323024054982818,0.6518538261075574,0.6395522388059701,0.6123600280316697
1.1943330764770508,0.6735395189003437,0.6778606965174129,0.6791044776119401,0.6524533509608135
1.2432563304901123,0.6632302405498282,0.6935441838426913,0.6671641791044776,0.6490140870737885
1.208705186843872,0.6666666666666666,0.6690476190476189,0.6708955223880596,0.6433148112252588
1.299447774887085,0.697594501718213,0.7133143804785596,0.7007462686567164,0.6838752458155442
1.2154463529586792,0.6872852233676976,0.6960909737029141,0.6917910447761193,0.6737309125368826
1.2017590999603271,0.7079037800687286,0.7292466240227435,0.714179104477612,0.6991787648504066
1.2163368463516235,0.6804123711340206,0.6827647476901207,0.6873134328358207,0.6658428636040575
1.152858018875122,0.7044673539518901,0.7108682776593224,0.7104477611940297,0.6876679705037912
1.1705361604690552,0.6941580756013745,0.7263207770670458,0.6992537313432835,0.688580076639778
1.14311945438385,0.7010309278350515,0.7115849324804548,0.7052238805970148,0.6906239697284473
1.1839567422866821,0.697594501718213,0.7059583037194977,0.7022388059701491,0.6854412585755867
1.133393406867981,0.7216494845360825,0.7236318407960199,0.7261194029850745,0.7109323512308585
1.1446831226348877,0.7044673539518901,0.7102700781805259,0.708955223880597,0.6878098684068832
1.13411545753479,0.7044673539518901,0.7161336176261549,0.7074626865671642,0.6898839137645106
1.1120001077651978,0.7147766323024055,0.7260957119166075,0.7186567164179104,0.7011996295578383
1.1171526908874512,0.711340206185567,0.7200544894574746,0.7141791044776119,0.6989987624315981
1.1104477643966675,0.7216494845360825,0.7364783226723525,0.7253731343283581,0.7118838044211178
1.1200907230377197,0.7216494845360825,0.7243781094527363,0.7246268656716417,0.704811440632336
1.096652865409851,0.718213058419244,0.7206289978678039,0.7216417910447761,0.7004801997339309
1.1049509048461914,0.7250859106529209,0.7320540156361053,0.7283582089552237,0.7108044525954973
1.104535460472107,0.711340206185567,0.7117981520966596,0.7149253731343284,0.6965198151765314
1.0969403982162476,0.7250859106529209,0.7296256811182183,0.7291044776119402,0.7108359302389152
1.0988185405731201,0.7285223367697594,0.7366263918502725,0.7313432835820894,0.7137563928608703
1.0859432220458984,0.7285223367697594,0.736584932480455,0.7313432835820894,0.7157404784270454
1.088537573814392,0.7250859106529209,0.7226368159203981,0.7283582089552237,0.7100439361633389
1.091299295425415,0.7216494845360825,0.7193674484719261,0.7246268656716417,0.7059518425190066
1.0916759967803955,0.7285223367697594,0.7353944562899787,0.7313432835820894,0.713889427322263
1.0963777303695679,0.7319587628865979,0.7416844349680171,0.7350746268656715,0.719507441149232
1.0995365381240845,0.7285223367697594,0.7335820895522388,0.7320895522388058,0.7135308306950098
